filename,dataset,kind,label,label_name,n_components,microplot,replicate,year,illumination,datetime,area,fill_frac,refl0,refl1,refl2,brightness,spectralon0,spectralon1,spectralon2
grain159_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,11335,0.17849269337364576,0.1825512915392995,0.30732801156268275,0.3316102335360579,0.27382984554601336,2276.8664330874603,11956.072544783983,20041.291138040044
grain11_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,5114,0.08053036029226505,0.1498172240872372,0.2798744893484826,0.3060220031931346,0.24523790554295144,2276.8664330874603,11956.072544783983,20041.291138040044
grain41_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,7078,0.1114575459813555,0.185809215320291,0.32984220629035615,0.365602964111974,0.29375146190754037,2270.8025658587985,11973.445732349843,20081.413535300315
grain125_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,12300,0.1936885865457294,0.16064910942663987,0.30594678883296705,0.34467592256193924,0.2704239402738487,2270.8025658587985,11973.445732349843,20081.413535300315
grain217_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,12176,0.19173595364071555,0.12859301610835155,0.24220474842600367,0.27138778187669377,0.21406184880368298,2276.8664330874603,11956.072544783983,20041.291138040044
grain1_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,6716,0.10575711766187956,0.23446461089026124,0.38755677324021587,0.412518588857549,0.3448466576626754,2277.443171759747,11994.427660695468,20112.63015279241
grain130_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,6622,0.10427689594356261,0.266894864385255,0.40924215693922655,0.4317221561222833,0.3692863924822549,2277.443171759747,11994.427660695468,20112.63015279241
grain154_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,7570,0.11920508944318468,0.14763125527411067,0.2784765469375775,0.3162554981706654,0.24745443346078452,2276.8664330874603,11956.072544783983,20041.291138040044
grain188_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,11422,0.17986268581506676,0.17089999851382187,0.27603385625185695,0.2918648624592155,0.24626623907496478,2277.443171759747,11994.427660695468,20112.63015279241
grain62_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,11012,0.1734063995968758,0.2061589827979042,0.31433119355385963,0.33761514176163343,0.2860351060377991,2271.80677028451,11956.860979978925,20047.72506849315
grain115_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,10126,0.15945452254976064,0.19951300278898138,0.360146972580312,0.3996486213465397,0.319769532238611,2276.8664330874603,11956.072544783983,20041.291138040044
grain58_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,7346,0.11567775258251449,0.24186951435569326,0.38803301119527633,0.40624843507794,0.3453836535429699,2276.8664330874603,11956.072544783983,20041.291138040044
grain198_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,13782,0.21702569916855632,0.17177455643752493,0.2785686609514787,0.2861836250873119,0.24550894749210517,2270.8025658587985,11973.445732349843,20081.413535300315
grain26_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr(1),SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,9437,0.1486048122952885,0.15969341981645824,0.26977800377715655,0.30628188600463785,0.24525110319941756,2277.443171759747,11994.427660695468,20112.63015279241
grain175_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,10777,0.1697058453010834,0.2125237874816597,0.34406606662336514,0.36877365130138506,0.3084545018021366,2277.443171759747,11994.427660695468,20112.63015279241
grain160_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,7840,0.12345679012345678,0.1970696638578859,0.32033734760137667,0.33801255440938405,0.2851398552895489,2270.8025658587985,11973.445732349843,20081.413535300315
grain94_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,7074,0.11139455782312925,0.18032346175781566,0.2859585597075,0.3050300271423329,0.2571040162025495,2276.8664330874603,11956.072544783983,20041.291138040044
grain181_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,13029,0.2051681783824641,0.20036942772058755,0.34107366993620775,0.3743606583932685,0.3052679186833546,2277.443171759747,11994.427660695468,20112.63015279241
grain158_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,12572,0.19797178130511464,0.1363323263109774,0.23366563954775907,0.26493023049422343,0.21164273211765328,2271.80677028451,11956.860979978925,20047.72506849315
grain117_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,6248,0.09838750314940792,0.263360854924756,0.4368414727729716,0.4590299790780222,0.3864107689252499,2276.8664330874603,11956.072544783983,20041.291138040044
grain129_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,9478,0.1492504409171076,0.23799406222423825,0.3999157031178565,0.4244466072141317,0.3541187908520755,2277.443171759747,11994.427660695468,20112.63015279241
grain47_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,7447,0.11726820357772738,0.18157446851175157,0.3217346142013791,0.3508079923533643,0.2847056916888317,2271.80677028451,11956.860979978925,20047.72506849315
grain209_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,6576,0.10355253212396069,0.1300066999256255,0.2514127743370455,0.28848602161189535,0.22330183195818876,2271.80677028451,11956.860979978925,20047.72506849315
grain182_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,8590,0.13526706979087932,0.1816763530113577,0.2879262159820947,0.3169860838314959,0.26219621760831613,2276.8664330874603,11956.072544783983,20041.291138040044
grain114_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,11824,0.18619299571680525,0.1491073502629077,0.2946275106077206,0.33724279520876166,0.26032588535979667,2270.8025658587985,11973.445732349843,20081.413535300315
grain83_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,5762,0.09073444192491811,0.1943885815723329,0.3236258595942745,0.34017283198259296,0.2860624243830668,2270.8025658587985,11973.445732349843,20081.413535300315
grain225_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,13226,0.2082703451751071,0.1402931280277839,0.23560822630836165,0.24810953765364893,0.20800363066326485,2276.8664330874603,11956.072544783983,20041.291138040044
grain180_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,11062,0.17419375157470396,0.22819642654611103,0.3803589897650674,0.3920345304597867,0.3335299822569884,2276.8664330874603,11956.072544783983,20041.291138040044
grain202_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,11829,0.18627173091458807,0.17241311967176493,0.2609130364223772,0.2847168336592984,0.23934766325114684,2276.8664330874603,11956.072544783983,20041.291138040044
grain16_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,5325,0.08385298563869993,0.2393993486552164,0.4029157436199694,0.4296839080013193,0.35733300009216834,2271.80677028451,11956.860979978925,20047.72506849315
grain102_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,8620,0.1357394809775762,0.14647559807337257,0.26110986954954374,0.2879708500921496,0.23185210590502195,2271.80677028451,11956.860979978925,20047.72506849315
grain70_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,8919,0.14044784580498867,0.2085114323601495,0.388983522322461,0.42205458750290953,0.3398498473951734,2277.443171759747,11994.427660695468,20112.63015279241
grain44_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,10472,0.16490299823633156,0.18317671386011197,0.3107858616357478,0.3379120854805776,0.2772915536588125,2270.8025658587985,11973.445732349843,20081.413535300315
grain137_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,8827,0.13899911816578484,0.12350196925095436,0.2303410329919904,0.26142715653767223,0.20509005292687232,2271.80677028451,11956.860979978925,20047.72506849315
grain151_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,9540,0.15022675736961452,0.16543235147345825,0.3028829273064082,0.33078737678551656,0.26636755185512767,2276.8664330874603,11956.072544783983,20041.291138040044
grain149_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,5623,0.0885456034265558,0.13537389341637548,0.252883629106286,0.2942807779299129,0.22751276681752478,2270.8025658587985,11973.445732349843,20081.413535300315
grain210_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,10641,0.16756424792139077,0.14580501530275733,0.2453725118418288,0.27050654710223526,0.22056135808227376,2271.80677028451,11956.860979978925,20047.72506849315
grain116_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,8889,0.13997543461829176,0.20030902294002156,0.3264879508270221,0.33989802287352305,0.2888983322135223,2276.8664330874603,11956.072544783983,20041.291138040044
grain104_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,8195,0.1290469891660368,0.17725783422814925,0.2939984111430117,0.33454617083843424,0.26860080540319836,2271.80677028451,11956.860979978925,20047.72506849315
grain131_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,11893,0.18727954144620812,0.22127080700594698,0.3659089624993933,0.392358621519651,0.3265127970083304,2276.8664330874603,11956.072544783983,20041.291138040044
grain189_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,10310,0.1623519778281683,0.1933902252879307,0.31032199739765165,0.3322647866486496,0.2786590031114107,2276.8664330874603,11956.072544783983,20041.291138040044
grain84_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,7568,0.11917359536407156,0.16798773865305977,0.30082437749589047,0.3429137626933291,0.2705752929474265,2277.443171759747,11994.427660695468,20112.63015279241
grain216_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,6985,0.10999307130259511,0.17695225295886624,0.28690273908598934,0.29259857684350715,0.2521511896294542,2277.443171759747,11994.427660695468,20112.63015279241
grain107_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,8329,0.13115709246661628,0.1758361444313522,0.3218787478002277,0.35355399041198904,0.283756294214523,2271.80677028451,11956.860979978925,20047.72506849315
grain173_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,10325,0.16258818342151676,0.21159736761999592,0.3360238497042373,0.36075601539826563,0.3027924109074996,2270.8025658587985,11973.445732349843,20081.413535300315
grain46_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,8667,0.1364795918367347,0.19474392116919909,0.32135912965496344,0.3439849937785992,0.2866960148675872,2271.80677028451,11956.860979978925,20047.72506849315
grain174_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,9494,0.1495023935500126,0.21304605239543356,0.3408983502200264,0.35966125611694716,0.30453521957746904,2277.443171759747,11994.427660695468,20112.63015279241
grain67_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,9374,0.147612748803225,0.17992413128193835,0.3168876990617987,0.34648412443997095,0.2810986515945693,2276.8664330874603,11956.072544783983,20041.291138040044
grain149_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,7366,0.11599269337364576,0.21517628469757383,0.3835006517602239,0.4157747368864454,0.3381505577814144,2276.8664330874603,11956.072544783983,20041.291138040044
grain44_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,8818,0.13885739480977577,0.1731510053043172,0.32328657079167294,0.3573690099096381,0.2846021953352094,2277.443171759747,11994.427660695468,20112.63015279241
grain131_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,8492,0.1337238599143361,0.15655261410491528,0.27787799093145316,0.29539760250497504,0.24327606918044783,2270.8025658587985,11973.445732349843,20081.413535300315
grain68_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,6335,0.09975749559082893,0.2430051743008555,0.42439454491546086,0.4582732588098355,0.3752243260087173,2270.8025658587985,11973.445732349843,20081.413535300315
grain210_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,9149,0.14406966490299825,0.1927220923011594,0.3086037101230012,0.32389168269376367,0.2750724950393081,2277.443171759747,11994.427660695468,20112.63015279241
grain7_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,7783,0.12255920886873267,0.1942971939644601,0.33167895557077126,0.36315953358539904,0.2963785610402101,2277.443171759747,11994.427660695468,20112.63015279241
grain221_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,7035,0.11078042328042328,0.17343476799610316,0.2876162716958732,0.30808166572443535,0.2563775684721372,2277.443171759747,11994.427660695468,20112.63015279241
grain154_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,8555,0.1347159234063996,0.21086285408019112,0.379344697988768,0.4085037441332949,0.33290376540075134,2277.443171759747,11994.427660695468,20112.63015279241
grain105_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,11263,0.17735890652557318,0.2285437898012031,0.38008670393470084,0.39618341795951234,0.33493797056513874,2277.443171759747,11994.427660695468,20112.63015279241
grain174_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,8855,0.1394400352733686,0.15687357508061556,0.2728929883927054,0.3137103267278993,0.24782563006707345,2271.80677028451,11956.860979978925,20047.72506849315
grain175_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,12439,0.19587742504409172,0.2289181672419742,0.35213431734454315,0.362940315683046,0.31466426675652115,2276.8664330874603,11956.072544783983,20041.291138040044
grain130_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,10396,0.16370622323003275,0.16864206767464693,0.3152396577031058,0.3588141368337068,0.28089862073715316,2276.8664330874603,11956.072544783983,20041.291138040044
grain157_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,10256,0.16150163769211387,0.21067058540669764,0.35993723028141966,0.38739387212032594,0.31933389593614775,2277.443171759747,11994.427660695468,20112.63015279241
grain69_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,7842,0.12348828420256992,0.1511773610491964,0.2922712141023788,0.32496843414357185,0.25613900309838233,2276.8664330874603,11956.072544783983,20041.291138040044
grain113_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,10046,0.15819475938523558,0.1805559772843267,0.3064803180023149,0.3275277429001481,0.27152134606226325,2276.8664330874603,11956.072544783983,20041.291138040044
grain205_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,3786,0.059618291761148905,0.15045269728833363,0.2621630805069789,0.28897528010039897,0.23386368596523718,2270.8025658587985,11973.445732349843,20081.413535300315
grain202_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,9549,0.1503684807256236,0.19127506978247974,0.31345289940430854,0.3370313450417195,0.2805864380761693,2277.443171759747,11994.427660695468,20112.63015279241
grain115_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,6973,0.10980410682791635,0.2815419599584174,0.47268356328301786,0.4960570713167883,0.41676086485274116,2271.80677028451,11956.860979978925,20047.72506849315
grain196_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,13504,0.2126480221718317,0.1595945856029409,0.2534016607624424,0.2774531674800888,0.2301498046151574,2271.80677028451,11956.860979978925,20047.72506849315
grain52_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,11805,0.18589380196523053,0.19313644640749394,0.3366497919229809,0.3683406703221009,0.2993756362175252,2276.8664330874603,11956.072544783983,20041.291138040044
grain70_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,10357,0.16309208868732677,0.18401367294787338,0.3435824704049084,0.38213332309740866,0.3032431554833968,2271.80677028451,11956.860979978925,20047.72506849315
grain123_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,12295,0.1936098513479466,0.20297987181220564,0.34420748471175433,0.3689547708537191,0.30538070912589305,2277.443171759747,11994.427660695468,20112.63015279241
grain49_R22-scoop-bac17-2_8000_us_2x_2022-08-26T075757_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,2.0,2022,8000,2022-08-26 07:57:57,8763,0.13799130763416478,0.1710263486007955,0.28768495780363806,0.3056417785506892,0.2547843616517076,2270.8025658587985,11973.445732349843,20081.413535300315
grain217_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,9838,0.1549193751574704,0.15954499911975314,0.22635822498599473,0.2397923655506526,0.20856519655213349,2271.80677028451,11956.860979978925,20047.72506849315
grain143_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,8682,0.13671579743008314,0.25488739401268606,0.3846704947257803,0.39130786432569475,0.3436219176880537,2276.8664330874603,11956.072544783983,20041.291138040044
grain216_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,8979,0.14139266817838247,0.2060636699416269,0.318491088259437,0.3465084166560414,0.2903543916190351,2271.80677028451,11956.860979978925,20047.72506849315
grain50_R22-scoop-bac17-4_8000_us_2x_2022-08-26T080731_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,4.0,2022,8000,2022-08-26 08:07:31,8919,0.14044784580498867,0.22513791964309382,0.357987493232477,0.3754574638095675,0.31952762556171277,2276.8664330874603,11956.072544783983,20041.291138040044
grain160_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,12328,0.1941295036533132,0.1779359286914948,0.2915389838248368,0.3257275500940373,0.2650674875367896,2277.443171759747,11994.427660695468,20112.63015279241
grain20_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,7723,0.12161438649533887,0.2568255786406494,0.41153866778624076,0.44135758854005297,0.36990727832231435,2277.443171759747,11994.427660695468,20112.63015279241
grain224_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,9878,0.15554925673973294,0.2441413192447532,0.33908606840880423,0.3392436327409348,0.3074903401314974,2271.80677028451,11956.860979978925,20047.72506849315
grain50_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,10204,0.1606827916351726,0.202053663653303,0.339815184851444,0.3815626139044196,0.3078104874697222,2277.443171759747,11994.427660695468,20112.63015279241
grain207_R22-scoop-bac17-3_8000_us_2x_2022-08-26T080240_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,3.0,2022,8000,2022-08-26 08:02:40,6703,0.10555240614764425,0.15972731637464183,0.2817852300919588,0.322639940691322,0.2547174957193075,2271.80677028451,11956.860979978925,20047.72506849315
grain213_R22-scoop-bac17-1_8000_us_2x_2022-08-26T075332_corr,SCOOP-R2022-bacs_processed,bac,bac17,EL4X-35,1,bac17,1.0,2022,8000,2022-08-26 07:53:32,10350,0.16298185941043083,0.15981077106628513,0.2608015396662748,0.27730717505640956,0.23263982859632315,2277.443171759747,11994.427660695468,20112.63015279241
